sample_id,variable,class_label,probability,known_label,predicted_label,split
target_dataset:NCI-H28,Erlotinib,,,0.269475623753143,0.11599218845367432,test
target_dataset:SNU-899,Erlotinib,,,,0.20763127505779266,test
target_dataset:EB2,Erlotinib,,,0.0512378600325254,0.049109019339084625,test
target_dataset:DV-90,Erlotinib,,,0.145650783489382,0.02155502513051033,test
target_dataset:T-47D,Erlotinib,,,0.0661278856063201,0.10233547538518906,test
target_dataset:LP-1,Erlotinib,,,0.0,0.04120558500289917,test
target_dataset:SNU-466,Erlotinib,,,,0.07208652794361115,test
target_dataset:HCC1143,Erlotinib,,,,0.036066412925720215,test
target_dataset:KYSE-510,Erlotinib,,,0.0072697969032743,0.15176141262054443,test
target_dataset:Sq-1,Erlotinib,,,0.0680186397544565,0.04714612662792206,test
target_dataset:UM-RC-6,Erlotinib,,,,0.08869309723377228,test
target_dataset:HCC78,Erlotinib,,,0.0077521003033489,0.04032561928033829,test
target_dataset:NCI-H2347,Erlotinib,,,,0.018742872402071953,test
target_dataset:PE/CA-PJ41 (clone D2),Erlotinib,,,,0.06526896357536316,test
target_dataset:TE 441.T,Erlotinib,,,,0.03701925650238991,test
target_dataset:JHH-1,Erlotinib,,,,0.11558031290769577,test
target_dataset:Hs 766T,Erlotinib,,,0.0991126936068783,0.045825324952602386,test
target_dataset:NCI-H2052,Erlotinib,,,0.0832065598621997,0.039951689541339874,test
target_dataset:SNU-503,Erlotinib,,,,0.16183680295944214,test
target_dataset:COLO 704,Erlotinib,,,,-0.011804819107055664,test
target_dataset:YH-13,Erlotinib,,,,0.08139924705028534,test
target_dataset:NCI-H2227,Erlotinib,,,,0.04977228492498398,test
target_dataset:BJ1-hTERT,Erlotinib,,,,0.08331360667943954,test
target_dataset:Fu97,Erlotinib,,,0.0544409555382595,0.02829066663980484,test
target_dataset:Li-7,Erlotinib,,,,0.0937720313668251,test
target_dataset:TE-11,Erlotinib,,,0.256996908787732,0.20838883519172668,test
target_dataset:CAMA-1,Erlotinib,,,0.0157565200587637,0.003437332808971405,test
target_dataset:NCI-H1092,Erlotinib,,,0.0,0.011017728596925735,test
target_dataset:MDA-MB-435,Erlotinib,,,0.0032447247819237,0.05827481672167778,test
target_dataset:JHOM-1,Erlotinib,,,,0.10164648294448853,test
target_dataset:Hs 294T,Erlotinib,,,0.0316242507584862,0.056512996554374695,test
target_dataset:Hs 819.T,Erlotinib,,,,0.06339114904403687,test
target_dataset:RD,Erlotinib,,,0.0021772616522563,0.03231978043913841,test
target_dataset:OCI-AML-2,Erlotinib,,,0.0296574900079058,0.06477318704128265,test
target_dataset:NCI-H292,Erlotinib,,,,0.13958129286766052,test
target_dataset:MHH-CALL-4,Erlotinib,,,,0.05906158313155174,test
target_dataset:TOV-112D,Erlotinib,,,0.0845724147706257,0.047363050282001495,test
target_dataset:HCC95,Erlotinib,,,,0.09456715732812881,test
target_dataset:CL-11,Erlotinib,,,,0.025113608688116074,test
target_dataset:RERF-LC-MS,Erlotinib,,,0.0,0.05702853202819824,test
target_dataset:WM983B,Erlotinib,,,0.0124614675203545,0.04543951898813248,test
target_dataset:MOTN-1,Erlotinib,,,,0.03333122283220291,test
target_dataset:KMS-18,Erlotinib,,,,0.1278717964887619,test
target_dataset:KP-N-SI9s,Erlotinib,,,0.0729198755695362,0.17436951398849487,test
target_dataset:BICR 31,Erlotinib,,,,0.0022836567368358374,test
target_dataset:COV362,Erlotinib,,,,0.026063382625579834,test
target_dataset:SNU-175,Erlotinib,,,,0.2265326827764511,test
target_dataset:Kasumi-1,Erlotinib,,,,0.00747528113424778,test
target_dataset:NCI-H358,Erlotinib,,,0.188750461482114,0.07440083473920822,test
target_dataset:NCI-H1623,Erlotinib,,,,0.1572822630405426,test
target_dataset:NCI-H1618,Erlotinib,,,,0.02702879160642624,test
target_dataset:SNU-1105,Erlotinib,,,,0.059923939406871796,test
target_dataset:A2058,Erlotinib,,,0.0203164321242007,0.06675740331411362,test
target_dataset:SNU-478,Erlotinib,,,,0.17463840544223785,test
target_dataset:SNU-840,Erlotinib,,,,0.10338271409273148,test
target_dataset:MG-63,Erlotinib,,,0.0061146008053855,0.03797939419746399,test
target_dataset:WM88,Erlotinib,,,0.0046589396475744,0.0868939608335495,test
target_dataset:KMS-11,Erlotinib,,,0.0,0.07616504281759262,test
target_dataset:HCC1569,Erlotinib,,,0.0068813097414282,0.041983768343925476,test
target_dataset:NCI-H1581,Erlotinib,,,0.0,0.013256466016173363,test
target_dataset:WM1799,Erlotinib,,,0.0431675041314747,0.06446923315525055,test
target_dataset:NCI-H3255,Erlotinib,,,0.561447874525511,0.151861310005188,test
target_dataset:LMSU,Erlotinib,,,,0.0769086554646492,test
target_dataset:HCC70,Erlotinib,,,0.0882811990466099,0.15308356285095215,test
target_dataset:MOLT-16,Erlotinib,,,0.0455364466552918,0.03671375662088394,test
target_dataset:LNCaP clone FGC,Erlotinib,,,,0.048936627805233,test
target_dataset:MDST8,Erlotinib,,,,0.08142240345478058,test
target_dataset:SK-MES-1,Erlotinib,,,0.272357387064309,0.13325287401676178,test
target_dataset:COR-L95,Erlotinib,,,,0.04192877560853958,test
target_dataset:Hs 742.T,Erlotinib,,,,0.08394816517829895,test
target_dataset:NCI-H716,Erlotinib,,,,0.15618708729743958,test
target_dataset:LoVo,Erlotinib,,,,0.052068375051021576,test
target_dataset:BT-549,Erlotinib,,,0.0195656376392978,0.030363764613866806,test
target_dataset:MHH-ES-1,Erlotinib,,,0.0877176325400873,0.06969350576400757,test
target_dataset:769-P,Erlotinib,,,0.25329984948657,0.07965246587991714,test
target_dataset:OVK18,Erlotinib,,,,0.07722554355859756,test
target_dataset:G-401,Erlotinib,,,0.0238411707730038,0.010203331708908081,test
target_dataset:SCaBER,Erlotinib,,,0.25850831113567,0.1411178559064865,test
target_dataset:KLM-1,Erlotinib,,,,0.1816357672214508,test
target_dataset:Mono-Mac-1,Erlotinib,,,0.127921804524056,0.036827247589826584,test
target_dataset:EFE-184,Erlotinib,,,0.103552446743147,0.14633718132972717,test
target_dataset:NCI-H1436,Erlotinib,,,,0.0512709766626358,test
target_dataset:TUHR10TKB,Erlotinib,,,,0.023941628634929657,test
target_dataset:SNU-1196,Erlotinib,,,,0.0713656023144722,test
target_dataset:H4,Erlotinib,,,0.0303917922741951,0.11559993028640747,test
target_dataset:Reh,Erlotinib,,,0.0072748198316787,0.048565104603767395,test
target_dataset:NCI-H1838,Erlotinib,,,,0.01393251121044159,test
target_dataset:KYSE-150,Erlotinib,,,0.0819979299467457,0.22192953526973724,test
target_dataset:NH-6,Erlotinib,,,,0.061157867312431335,test
target_dataset:MC116,Erlotinib,,,0.0,0.022863926365971565,test
target_dataset:YMB-1,Erlotinib,,,,0.04964024946093559,test
target_dataset:MHH-CALL-2,Erlotinib,,,,0.07552646100521088,test
target_dataset:SJSA-1,Erlotinib,,,0.0369315976788424,0.07216349244117737,test
target_dataset:DBTRG-05MG,Erlotinib,,,0.0295293703939529,0.12638768553733826,test
target_dataset:A3/Kawakami,Erlotinib,,,,0.06298333406448364,test
target_dataset:NCI-H1341,Erlotinib,,,0.103012744278107,0.10501910001039505,test
target_dataset:C32 [Human melanoma],Erlotinib,,,0.0396979745149343,0.04054558649659157,test
target_dataset:T24,Erlotinib,,,0.0768022402098758,0.06309506297111511,test
target_dataset:Mel Ho,Erlotinib,,,0.0213248501074773,0.05729367583990097,test
target_dataset:Hs 578T,Erlotinib,,,0.0132344841789967,0.030840307474136353,test
target_dataset:SF126,Erlotinib,,,0.0028855475138971,0.11640557646751404,test
target_dataset:ABC-1,Erlotinib,,,,0.14508850872516632,test
target_dataset:Malme-3M,Erlotinib,,,0.032594228598315,0.12773314118385315,test
target_dataset:NCI-H1573,Erlotinib,,,0.154964829446517,0.1869076043367386,test
target_dataset:SNU-182,Erlotinib,,,0.126462530716505,0.1645641028881073,test
target_dataset:NCI-H1781,Erlotinib,,,,0.08756310492753983,test
target_dataset:Panc 05.04,Erlotinib,,,,0.024645358324050903,test
target_dataset:KOPN-8,Erlotinib,,,,0.14397156238555908,test
target_dataset:DND-41,Erlotinib,,,,0.0776866003870964,test
target_dataset:KATO III,Erlotinib,,,,0.07900925725698471,test
target_dataset:OC 314,Erlotinib,,,0.0414152166324963,0.05644315853714943,test
target_dataset:BFTC-909,Erlotinib,,,0.0269900860312162,0.06486641615629196,test
target_dataset:NCC-StC-K140,Erlotinib,,,,0.15584756433963776,test
target_dataset:SK-MEL-30,Erlotinib,,,0.0053500624689049,0.03870332986116409,test
target_dataset:GOS-3,Erlotinib,,,,0.12220673263072968,test
target_dataset:HEL 92.1.7,Erlotinib,,,0.0177813221317003,0.02231989987194538,test
target_dataset:SNU-685,Erlotinib,,,,0.10068228840827942,test
target_dataset:SW1271,Erlotinib,,,0.0170029385810013,0.04578810930252075,test
target_dataset:UACC-257,Erlotinib,,,0.0049737474990444,0.057527605444192886,test
target_dataset:Kasumi-6,Erlotinib,,,,-0.003683770075440407,test
target_dataset:MCAS,Erlotinib,,,0.028530477754127,0.033166103065013885,test
target_dataset:KM-H2,Erlotinib,,,,0.03677596524357796,test
target_dataset:TT2609-C02,Erlotinib,,,0.0764294419818976,0.05388057231903076,test
target_dataset:G-292 clone A141B1,Erlotinib,,,,0.04109005630016327,test
target_dataset:OAW42,Erlotinib,,,,0.06070923060178757,test
target_dataset:Hs 688(A).T,Erlotinib,,,,0.03353989124298096,test
target_dataset:EBC-1,Erlotinib,,,0.0454726012161155,0.03939967229962349,test
target_dataset:HCC1954,Erlotinib,,,0.10922294838185,0.05249030515551567,test
target_dataset:TYK-nu,Erlotinib,,,7.598553230877321e-15,0.07252342998981476,test
target_dataset:LS411N,Erlotinib,,,0.0119201349143826,0.0604575052857399,test
target_dataset:22Rv1,Erlotinib,,,0.0050320973958801,0.08646208792924881,test
target_dataset:NCI-H1568,Erlotinib,,,0.192524369049532,0.14181408286094666,test
target_dataset:CAL-12T,Erlotinib,,,0.282588685784174,0.14204753935337067,test
target_dataset:B-CPAP,Erlotinib,,,0.0266103192388467,0.05234786868095398,test
target_dataset:DoHH2,Erlotinib,,,0.0,0.017791569232940674,test
target_dataset:OUMS-23,Erlotinib,,,,0.050303976982831955,test
target_dataset:NCI-H2126,Erlotinib,,,,0.06527388095855713,test
target_dataset:BxPC-3,Erlotinib,,,0.11221767317599,0.04694748669862747,test
target_dataset:MKN74,Erlotinib,,,0.034472324213695,0.06204608827829361,test
target_dataset:HEC-59,Erlotinib,,,0.0231255701168466,0.18610750138759613,test
target_dataset:HT-1080,Erlotinib,,,0.0153929865687471,0.030940121039748192,test
target_dataset:Hs 936.T,Erlotinib,,,0.0146312556470704,0.015554476529359818,test
target_dataset:OC 316,Erlotinib,,,0.0341578512748455,0.05804443359375,test
target_dataset:BT-20,Erlotinib,,,0.135831213554948,0.12136392295360565,test
target_dataset:HH [Human lymphoma],Erlotinib,,,0.0,0.011765720322728157,test
target_dataset:CW-2,Erlotinib,,,,0.07098899036645889,test
target_dataset:SW1573,Erlotinib,,,0.0707136922847403,0.009932082146406174,test
target_dataset:U-937,Erlotinib,,,0.0519285040835947,0.0029760636389255524,test
target_dataset:KYM-1,Erlotinib,,,0.0,0.019877411425113678,test
target_dataset:SW1417,Erlotinib,,,0.0119077730879152,0.05431268364191055,test
target_dataset:DB,Erlotinib,,,,0.04146408289670944,test
target_dataset:NB4,Erlotinib,,,,0.02793438360095024,test
target_dataset:U-251MG,Erlotinib,,,,0.16578269004821777,test
target_dataset:NCI-H2172,Erlotinib,,,,0.09253621101379395,test
target_dataset:MOG-G-UVW,Erlotinib,,,,0.08120255172252655,test
target_dataset:HLF,Erlotinib,,,0.0197482195163892,0.08139079809188843,test
target_dataset:A101D,Erlotinib,,,,0.043308407068252563,test
target_dataset:YD-10B,Erlotinib,,,,0.1800670474767685,test
target_dataset:NCI-H2405,Erlotinib,,,,0.05715334415435791,test
target_dataset:CAL-85-1,Erlotinib,,,0.285999109686882,0.023958886042237282,test
target_dataset:Daoy,Erlotinib,,,0.033018722300065,0.07322492450475693,test
target_dataset:JIMT-1,Erlotinib,,,,0.07117294520139694,test
target_dataset:SIG-M5,Erlotinib,,,0.126180404243534,0.037220995873212814,test
target_dataset:HCC366,Erlotinib,,,,0.10033336281776428,test
target_dataset:NCI-H2141,Erlotinib,,,,0.045090727508068085,test
target_dataset:SiMa,Erlotinib,,,0.0,0.0007852790877223015,test
target_dataset:JVM-3,Erlotinib,,,0.112902060411961,0.04874839261174202,test
target_dataset:L3.3,Erlotinib,,,0.128358214225068,0.022167962044477463,test
target_dataset:Hs 229.T,Erlotinib,,,0.0,0.12012527137994766,test
target_dataset:SNU-1079,Erlotinib,,,,0.03154129907488823,test
target_dataset:EFO-21,Erlotinib,,,0.0443850557242215,0.08045743405818939,test
target_dataset:RERF-LC-Ad2,Erlotinib,,,,0.16037477552890778,test
target_dataset:SALE,Erlotinib,,,,0.10049213469028473,test
target_dataset:SK-MEL-5,Erlotinib,,,0.0558275988840162,0.10441434383392334,test
target_dataset:HCC202,Erlotinib,,,,0.035773590207099915,test
target_dataset:MEC-2,Erlotinib,,,,0.08317305147647858,test
target_dataset:Panc 02.13,Erlotinib,,,,0.09040464460849762,test
target_dataset:SNU-410,Erlotinib,,,,0.058210939168930054,test
target_dataset:SR,Erlotinib,,,,0.12023720145225525,test
target_dataset:NMC-G1,Erlotinib,,,,0.11375593394041061,test
target_dataset:BICR 56,Erlotinib,,,,0.1592814326286316,test
target_dataset:NCI-H524,Erlotinib,,,,0.012311147525906563,test
target_dataset:LCLC-97TM1,Erlotinib,,,,0.055801909416913986,test
target_dataset:DMS 114,Erlotinib,,,0.0,0.07689803093671799,test
target_dataset:Hs 737.T,Erlotinib,,,,0.05321153253316879,test
target_dataset:MDA-MB-453,Erlotinib,,,0.0290113401400771,0.08643744885921478,test
target_dataset:HCT 15,Erlotinib,,,0.0513580719604864,0.04725360870361328,test
target_dataset:NCI-H1755,Erlotinib,,,,0.10750388354063034,test
target_dataset:OV-90,Erlotinib,,,0.0,0.021294720470905304,test
target_dataset:KPL-1,Erlotinib,,,,0.08472396433353424,test
target_dataset:SNU-16,Erlotinib,,,0.0470671048886958,0.11871138960123062,test
target_dataset:RS4;11,Erlotinib,,,,0.08343446999788284,test
target_dataset:NCI-N87,Erlotinib,,,0.0916116474473374,0.061955250799655914,test
target_dataset:ECC12,Erlotinib,,,,0.02394062653183937,test
target_dataset:NCI-H1184,Erlotinib,,,0.0,0.011570323258638382,test
target_dataset:SNU-719,Erlotinib,,,,0.027168525382876396,test
target_dataset:NCI-H1836,Erlotinib,,,,0.0591263622045517,test
target_dataset:OS-RC-2,Erlotinib,,,,0.08493588119745255,test
target_dataset:NU-DHL-1,Erlotinib,,,,0.07794730365276337,test
target_dataset:SW1783,Erlotinib,,,,0.11478996276855469,test
target_dataset:KE-37,Erlotinib,,,,0.08732693642377853,test
target_dataset:Rh41,Erlotinib,,,,0.02998894453048706,test
target_dataset:JHH-2,Erlotinib,,,0.0764561426940383,0.004021760076284409,test
target_dataset:Hs 751.T,Erlotinib,,,,0.08013807982206345,test
target_dataset:OVCAR-4,Erlotinib,,,0.0890468689794294,0.19040055572986603,test
target_dataset:IGR-37,Erlotinib,,,0.0326273087860175,-0.005463462322950363,test
target_dataset:NUGC-4,Erlotinib,,,0.354495435721132,0.1612664759159088,test
target_dataset:CAL-120,Erlotinib,,,,0.09995321929454803,test
target_dataset:NCI-H650,Erlotinib,,,0.0050111947642401,0.0027813445776700974,test
target_dataset:Hs 274.T,Erlotinib,,,,0.08918781578540802,test
target_dataset:GP2d,Erlotinib,,,,0.0931931734085083,test
target_dataset:HCC33,Erlotinib,,,,0.05632389709353447,test
target_dataset:SLR23,Erlotinib,,,,0.06813213229179382,test
target_dataset:Capan-1,Erlotinib,,,,0.0700245350599289,test
target_dataset:UACC-812,Erlotinib,,,0.0508647075977552,0.10564617812633514,test
target_dataset:Kuramochi,Erlotinib,,,0.0934454016671447,0.005309366621077061,test
target_dataset:TUHR4TKB,Erlotinib,,,,0.046544790267944336,test
target_dataset:HCC1171,Erlotinib,,,,0.007680144160985947,test
target_dataset:HT-1197,Erlotinib,,,0.0581736015518673,0.10717099905014038,test
target_dataset:BICR 22,Erlotinib,,,,0.08578552305698395,test
target_dataset:YD-15,Erlotinib,,,,0.18293049931526184,test
target_dataset:EN,Erlotinib,,,0.0081970826955626,0.04648665711283684,test
target_dataset:Peer,Erlotinib,,,,0.05306736007332802,test
target_dataset:HDQ-P1,Erlotinib,,,0.204718307811704,0.16352571547031403,test
target_dataset:UM-UC-3,Erlotinib,,,0.0,0.061760105192661285,test
target_dataset:ONCO-DG-1,Erlotinib,,,0.142880133312072,0.15991464257240295,test
target_dataset:AML-193,Erlotinib,,,,0.04145791381597519,test
target_dataset:NCI-H889,Erlotinib,,,,-0.0004114042967557907,test
target_dataset:SW620,Erlotinib,,,0.0032287547729638,0.023357750847935677,test
target_dataset:NCI-H1373,Erlotinib,,,0.0471664690357,0.03516986221075058,test
target_dataset:SW948,Erlotinib,,,,0.09979917109012604,test
target_dataset:SEM,Erlotinib,,,,0.0669029951095581,test
target_dataset:Hs 281.T,Erlotinib,,,,0.0580701008439064,test
target_dataset:KALS-1,Erlotinib,,,0.0361256866594273,0.07597824931144714,test
target_dataset:Panc 04.03,Erlotinib,,,0.111468825066676,0.1283029168844223,test
target_dataset:DM-3,Erlotinib,,,,0.10056726634502411,test
target_dataset:HEY A8,Erlotinib,,,0.0154558399513439,0.04906740412116051,test
target_dataset:G-361,Erlotinib,,,0.078325331356097,0.0690874457359314,test
target_dataset:KHM-1B,Erlotinib,,,0.049218625041717,0.0023726439103484154,test
target_dataset:HCC15,Erlotinib,,,0.027726216792311,0.1354178786277771,test
target_dataset:Raji,Erlotinib,,,0.0,0.05200876295566559,test
target_dataset:SW480,Erlotinib,,,0.020401477901209,0.09058044850826263,test
target_dataset:D283 Med,Erlotinib,,,,0.032764650881290436,test
target_dataset:HCT 116,Erlotinib,,,0.0291910516115331,0.0,test
target_dataset:P3HR-1,Erlotinib,,,0.0,0.0659683495759964,test
target_dataset:RKO,Erlotinib,,,0.0046315843924956,0.01772763580083847,test
target_dataset:IGROV-1,Erlotinib,,,0.1451892846298,0.22017616033554077,test
target_dataset:Kasumi-2,Erlotinib,,,0.0514740270057927,0.06900379806756973,test
target_dataset:EHEB,Erlotinib,,,,0.06235496699810028,test
target_dataset:HCC1395,Erlotinib,,,0.042956770513969,0.06518396735191345,test
target_dataset:KU-19-19,Erlotinib,,,,0.052867691963911057,test
target_dataset:OCUM-1,Erlotinib,,,0.0,0.06087759882211685,test
target_dataset:BCP-1,Erlotinib,,,,0.023600345477461815,test
target_dataset:NCI-H226,Erlotinib,,,0.0059545026920058,0.060025524348020554,test
target_dataset:JHUEM-2,Erlotinib,,,0.0258694737726735,0.13680431246757507,test
target_dataset:RERF-LC-Ad1,Erlotinib,,,,0.019800890237092972,test
target_dataset:JHH-5,Erlotinib,,,0.22465609505044,0.09970240294933319,test
target_dataset:BICR 6,Erlotinib,,,,0.13075247406959534,test
target_dataset:MOLT-4,Erlotinib,,,,0.027453554794192314,test
target_dataset:SET-2,Erlotinib,,,,0.03650159016251564,test
target_dataset:NCI-H1666,Erlotinib,,,0.379534141507989,0.1848958432674408,test
target_dataset:JVM-2,Erlotinib,,,,0.05084655433893204,test
target_dataset:HSC-3,Erlotinib,,,,0.10713933408260345,test
target_dataset:LS1034,Erlotinib,,,,0.044758912175893784,test
target_dataset:RCH-ACV,Erlotinib,,,,0.061614274978637695,test
target_dataset:SNU-1214,Erlotinib,,,,0.1363668292760849,test
target_dataset:CAL-29,Erlotinib,,,,0.1390381157398224,test
target_dataset:SLR26,Erlotinib,,,,0.07624992728233337,test
target_dataset:HuH-28,Erlotinib,,,,0.11464235931634903,test
target_dataset:JK-1,Erlotinib,,,,0.045934244990348816,test
target_dataset:AZ-521,Erlotinib,,,0.145596979444519,0.030941829085350037,test
target_dataset:PK-59,Erlotinib,,,0.0396791309079114,0.049169670790433884,test
target_dataset:Karpas-299,Erlotinib,,,0.0265723504029587,0.06521230936050415,test
target_dataset:SH-SY5Y,Erlotinib,,,,0.061735253781080246,test
target_dataset:HT-1376,Erlotinib,,,0.11419338041038,0.18933124840259552,test
target_dataset:HMEL,Erlotinib,,,,0.13155509531497955,test
target_dataset:UACC-893,Erlotinib,,,,0.04125921428203583,test
target_dataset:RERF-LC-KJ,Erlotinib,,,,0.20932576060295105,test
target_dataset:HCC1897,Erlotinib,,,,0.11482726037502289,test
target_dataset:KCL-22,Erlotinib,,,0.045496630596638,0.031573712825775146,test
target_dataset:HEC-50B,Erlotinib,,,,0.08944867551326752,test
target_dataset:CADO-ES1,Erlotinib,,,,0.16627246141433716,test
target_dataset:MDA-MB-415,Erlotinib,,,0.0159285291185951,0.011623641476035118,test
target_dataset:TM-31,Erlotinib,,,,0.09747610241174698,test
target_dataset:OUMS-27,Erlotinib,,,,0.05139371007680893,test
target_dataset:HTK-,Erlotinib,,,,0.049403175711631775,test
target_dataset:HD-MY-Z,Erlotinib,,,0.0841427877270507,0.028757061809301376,test
target_dataset:A-498,Erlotinib,,,,0.021853022277355194,test
target_dataset:NCI-H1563,Erlotinib,,,0.0216638206811162,0.15916800498962402,test
target_dataset:Hs 840.T,Erlotinib,,,0.0148024543136501,0.08653895556926727,test
target_dataset:BC-3C,Erlotinib,,,,0.07688148319721222,test
target_dataset:RERF-GC-1B,Erlotinib,,,0.0858973257371469,0.0446927584707737,test
target_dataset:Hs 739.T,Erlotinib,,,0.0,0.07533226907253265,test
target_dataset:RL,Erlotinib,,,,0.05091496929526329,test
target_dataset:Hs 600.T,Erlotinib,,,,0.053919702768325806,test
target_dataset:SNU-387,Erlotinib,,,0.0137625000000001,0.058834876865148544,test
target_dataset:M-07e,Erlotinib,,,,0.08139830827713013,test
target_dataset:SNU-C2A,Erlotinib,,,0.0947523608802268,0.1801794171333313,test
target_dataset:42-MG-BA,Erlotinib,,,0.0910999117227594,0.06378474831581116,test
target_dataset:SNU-398,Erlotinib,,,0.0,0.02138335444033146,test
target_dataset:HCC1428,Erlotinib,,,,0.04547430947422981,test
target_dataset:DU145,Erlotinib,,,0.135598200817881,0.07805235683917999,test
target_dataset:SK-N-SH,Erlotinib,,,0.0330358225676597,0.10725589841604233,test
target_dataset:NCI-H1105,Erlotinib,,,,0.007574422284960747,test
target_dataset:MCF-7,Erlotinib,,,0.0520886505724126,0.04869293421506882,test
target_dataset:HT-29,Erlotinib,,,0.0008752056595092,0.08208738267421722,test
target_dataset:MHH-NB-11,Erlotinib,,,,0.052205611020326614,test
target_dataset:BT-483,Erlotinib,,,,0.02106163650751114,test
target_dataset:HEC-108,Erlotinib,,,,0.12967760860919952,test
target_dataset:GA-10,Erlotinib,,,,0.010836625471711159,test
target_dataset:NCI-H209,Erlotinib,,,,0.054400213062763214,test
target_dataset:SK-ES-1,Erlotinib,,,0.0683218629110332,0.06939725577831268,test
target_dataset:NALM-19,Erlotinib,,,,0.0959886685013771,test
target_dataset:NCI-H2170,Erlotinib,,,0.198096525046799,0.04713009297847748,test
target_dataset:COLO 800,Erlotinib,,,,0.09195346385240555,test
target_dataset:A-172,Erlotinib,,,0.0200026578656478,0.012629089877009392,test
target_dataset:EFM-192A,Erlotinib,,,,0.06593587249517441,test
target_dataset:Panc 08.13,Erlotinib,,,,0.07150071859359741,test
target_dataset:MIA PaCa-2,Erlotinib,,,0.0151349256793501,0.11999484896659851,test
target_dataset:MDA-MB-436,Erlotinib,,,0.0656501567842006,0.012280434370040894,test
target_dataset:KMS-12-BM,Erlotinib,,,0.0,0.049289900809526443,test
target_dataset:SNU-668,Erlotinib,,,,0.11309989541769028,test
target_dataset:SNU-761,Erlotinib,,,,0.03974354267120361,test
target_dataset:LOX-IMVI,Erlotinib,,,0.0215505910373239,0.13014927506446838,test
target_dataset:Toledo,Erlotinib,,,0.0,0.07216913253068924,test
target_dataset:HOS,Erlotinib,,,0.0,0.07562172412872314,test
target_dataset:OV7,Erlotinib,,,,0.023230670019984245,test
target_dataset:L-540,Erlotinib,,,,0.012728833593428135,test
target_dataset:KYSE-140,Erlotinib,,,0.290069558925785,0.10199654847383499,test
target_dataset:SH-10-TC,Erlotinib,,,0.0300115489665035,0.0694986879825592,test
target_dataset:FTC-238,Erlotinib,,,,0.10074377804994583,test
target_dataset:A-375,Erlotinib,,,0.0345979103829177,0.058635786175727844,test
target_dataset:T84,Erlotinib,,,0.0637663383324368,0.06552261859178543,test
target_dataset:TE-8,Erlotinib,,,,0.04618843272328377,test
target_dataset:SK-CO-1,Erlotinib,,,0.135089516259724,0.16361333429813385,test
target_dataset:TGBC11TKB,Erlotinib,,,,0.024166546761989594,test
target_dataset:SW48,Erlotinib,,,0.34323533661392,0.2165953814983368,test
target_dataset:COR-L47,Erlotinib,,,,-0.012138018384575844,test
target_dataset:KMRC-1,Erlotinib,,,0.149200648806191,0.0058913156390190125,test
target_dataset:SK-UT-1,Erlotinib,,,,0.06515978276729584,test
target_dataset:HuNS1,Erlotinib,,,,0.01036849245429039,test
target_dataset:GSS,Erlotinib,,,,0.06553035229444504,test
target_dataset:5637,Erlotinib,,,0.202139462625986,0.10095915198326111,test
target_dataset:8505C,Erlotinib,,,0.0308762725344076,0.09226033091545105,test
target_dataset:COLO 668,Erlotinib,,,,0.08045125752687454,test
target_dataset:SCC-9,Erlotinib,,,0.209352556276592,0.08290722966194153,test
target_dataset:MEG-01,Erlotinib,,,0.0118702428342499,-0.001411807257682085,test
target_dataset:OVMANA,Erlotinib,,,0.0221955939297399,0.15825307369232178,test
target_dataset:SUP-T11,Erlotinib,,,,0.006651048548519611,test
target_dataset:RCC10RGB,Erlotinib,,,,0.16159692406654358,test
target_dataset:SNU-201,Erlotinib,,,,0.10254878550767899,test
target_dataset:OE33,Erlotinib,,,0.0994217425891791,0.1512645035982132,test
target_dataset:OAW28,Erlotinib,,,,0.0893944650888443,test
target_dataset:NCI-H929,Erlotinib,,,,0.008004708215594292,test
target_dataset:NCI-H1048,Erlotinib,,,0.031623024411141,0.05586027354001999,test
target_dataset:23132/87,Erlotinib,,,,0.11697421222925186,test
target_dataset:Hs 822.T,Erlotinib,,,,0.07054068893194199,test
target_dataset:LS513,Erlotinib,,,,0.031438689678907394,test
target_dataset:KNS-60,Erlotinib,,,0.0080715130241218,0.055054161697626114,test
target_dataset:QGP-1,Erlotinib,,,0.0604716766752486,0.12561646103858948,test
target_dataset:FaDu,Erlotinib,,,0.202366269449161,0.09961456060409546,test
target_dataset:LN-18,Erlotinib,,,0.0657183372035689,0.12096846103668213,test
target_dataset:Hs 746.T,Erlotinib,,,0.0282985266311347,0.014758886769413948,test
target_dataset:GCT,Erlotinib,,,0.0297500574669204,0.029080314561724663,test
target_dataset:KMS-21-BM,Erlotinib,,,,0.03338228911161423,test
target_dataset:HARA [Human squamous cell lung carcinoma],Erlotinib,,,0.1139355773964,0.13088759779930115,test
target_dataset:COLO 829,Erlotinib,,,,0.11317994445562363,test
target_dataset:KMM-1,Erlotinib,,,0.0068735760231036,0.031216390430927277,test
target_dataset:Mono-Mac-6,Erlotinib,,,,0.015615362673997879,test
target_dataset:NCI-H1693,Erlotinib,,,0.196446584599643,0.14256522059440613,test
target_dataset:KCI-MOH1,Erlotinib,,,0.163729617773422,0.08525294065475464,test
target_dataset:Mel JuSo,Erlotinib,,,,0.01735585369169712,test
target_dataset:KE-39,Erlotinib,,,0.175092672742207,0.03785332292318344,test
target_dataset:SNU-886,Erlotinib,,,,0.025281662121415138,test
target_dataset:Caki-1,Erlotinib,,,,0.09984779357910156,test
target_dataset:Hs 870.T,Erlotinib,,,,0.08808458596467972,test
